150824_100028
REF_LAT, REF_LON
52.429019,-1.947089
Waypoints (nb, radius):
3,10
Waypoints (lat, lon):
52.429470,-1.946013
52.429462,-1.946756
52.429164,-1.946454
Time (ms), Yaw Filtered (deg), Yaw Raw (deg), Wind Direction Filtered (deg), Wind Direction Raw (deg), True Wind Direction (deg), Wind Speed (kph), Satellites, Course (deg), Speed (kph), Latitude (deg), Longitude (deg), X (m), Y (m), Rudder Cmd (%), Sail Cmd (%), RC Reception
797291,342.908,343.700,360.000,360.000,1.000,6.034,2,272.869995,4.463320,52.429576,-1.947042,3.200606,61.929550,0.771,0.451,0
797338,343.107,343.900,360.000,360.000,6.000,6.034,2,272.869995,4.463320,52.429576,-1.947042,3.200606,61.929550,0.774,0.511,0
797381,343.285,344.000,360.000,360.000,10.000,6.034,2,272.869995,4.463320,52.429576,-1.947042,3.200606,61.929550,0.774,0.560,0
797425,343.448,344.100,360.000,360.000,14.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.774,0.609,0
797468,343.619,344.300,360.000,360.000,17.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.774,0.645,0
797515,343.795,344.500,360.000,360.000,21.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.774,0.693,0
797558,343.956,344.600,360.000,360.000,24.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.774,0.728,0
797602,344.125,344.800,360.000,360.000,27.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.762,0
797645,344.300,345.000,360.000,360.000,30.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.794,0
797692,344.480,345.200,360.000,360.000,31.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.805,0
797735,344.644,345.300,360.000,360.000,31.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.805,0
797965,344.895,345.900,360.000,360.000,26.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,0
798327,345.296,346.900,360.000,360.000,347.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
798789,346.017,348.900,360.000,360.000,298.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
798864,346.633,349.100,360.000,360.000,304.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
798938,347.147,349.200,360.000,360.000,315.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799011,347.577,349.300,360.000,360.000,325.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799086,347.942,349.400,360.000,360.000,333.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799160,348.274,349.600,360.000,360.000,342.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799234,348.579,349.800,360.000,360.000,349.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799308,348.903,350.200,360.000,360.000,357.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799382,349.242,350.600,360.000,360.000,6.000,6.034,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799456,349.574,350.900,360.000,360.000,17.000,4.827,0,272.869995,4.463320,52.429576,-1.947058,2.077160,61.929550,0.777,0.751,1
799531,349.919,351.300,359.900,359.000,27.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799604,350.235,351.500,359.910,360.000,35.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799678,350.508,351.600,359.919,360.000,42.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799753,350.747,351.700,359.927,360.000,48.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799826,350.957,351.800,359.934,360.000,53.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799900,351.146,351.900,359.941,360.000,57.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
799975,351.337,352.100,359.947,360.000,58.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800049,351.549,352.400,359.952,360.000,49.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800122,351.799,352.800,359.957,360.000,302.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800196,352.060,353.100,359.961,360.000,284.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800271,352.328,353.400,359.965,360.000,286.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800345,352.582,353.600,359.969,360.000,291.000,4.827,8,272.869995,4.463320,52.429695,-1.947068,1.398241,75.078971,0.777,0.751,1
800418,352.826,353.800,359.972,360.000,297.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800493,353.061,354.000,359.975,360.000,303.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800567,353.308,354.300,359.977,360.000,310.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800641,353.567,354.600,359.979,360.000,317.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800715,353.853,355.000,359.981,360.000,324.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800789,354.183,355.500,359.983,360.000,334.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800863,354.526,355.900,359.985,360.000,343.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
800937,354.861,356.200,359.986,360.000,353.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801011,355.189,356.500,359.988,360.000,2.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801085,355.491,356.700,359.989,360.000,10.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801160,355.773,356.900,359.990,360.000,18.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801233,356.018,357.000,359.991,360.000,25.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801307,356.275,357.300,359.992,360.000,32.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801382,356.540,357.600,359.993,360.000,39.000,4.827,0,272.869995,4.463320,52.429702,-1.947073,1.058783,75.927322,0.777,0.751,1
801456,356.872,358.200,359.994,360.000,48.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801529,357.257,358.800,359.994,360.000,58.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801603,357.706,359.500,359.995,360.000,64.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801678,358.145,359.900,359.995,360.000,333.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801752,358.556,0.200,359.996,360.000,290.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801825,358.905,0.300,359.996,360.000,296.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801900,359.204,0.400,359.997,360.000,303.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
801974,359.463,0.500,359.997,360.000,310.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802048,359.730,0.800,359.997,360.000,317.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802122,0.004,1.100,359.997,360.000,356.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802196,0.323,1.600,359.998,360.000,292.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802270,0.699,2.200,359.998,360.000,296.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802344,1.099,2.700,359.998,360.000,305.000,4.827,1,272.869995,4.463320,52.429706,-1.947077,0.832478,76.351501,0.777,0.751,1
802418,1.519,3.200,359.998,360.000,316.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802492,1.935,3.600,359.998,360.000,327.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802567,2.348,4.000,359.999,360.000,339.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802640,2.759,4.400,359.999,360.000,350.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802714,3.127,4.600,359.999,360.000,1.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802788,3.482,4.900,359.999,360.000,10.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802863,3.805,5.100,359.999,360.000,19.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
802936,4.104,5.300,359.999,360.000,28.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803010,4.403,5.600,359.999,360.000,36.000,4.827,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803085,4.683,5.800,359.999,360.000,44.000,3.620,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803159,4.946,6.000,359.999,360.000,60.000,3.620,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803232,5.217,6.300,359.999,360.000,71.000,3.620,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803307,5.474,6.500,360.000,360.000,81.000,3.620,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803381,5.699,6.600,360.000,360.000,92.000,3.620,0,272.869995,4.463320,52.429714,-1.947082,0.493021,77.199851,0.777,0.751,1
803454,5.919,6.800,360.000,360.000,106.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803529,6.175,7.200,360.000,360.000,134.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803603,6.460,7.600,360.000,360.000,207.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803677,6.748,7.900,360.000,360.000,256.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803751,7.059,8.300,360.000,360.000,278.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803825,7.347,8.500,360.000,360.000,292.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803899,7.577,8.500,360.000,360.000,301.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
803973,7.762,8.500,360.000,360.000,308.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804047,7.910,8.500,360.000,360.000,313.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804121,8.068,8.700,360.000,360.000,319.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804195,8.274,9.100,360.000,360.000,326.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804270,8.519,9.500,360.000,360.000,334.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804343,8.835,10.100,360.000,360.000,344.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804417,9.168,10.500,360.000,360.000,355.000,3.620,0,272.869995,4.463320,52.429721,-1.947085,0.274799,78.048194,0.777,0.751,1
804492,9.455,10.600,360.000,360.000,4.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804566,9.684,10.600,360.000,360.000,12.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804639,9.847,10.500,360.000,360.000,17.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804714,9.978,10.500,360.000,360.000,21.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804788,10.122,10.700,360.000,360.000,26.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804861,10.298,11.000,360.000,360.000,32.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
804936,10.518,11.400,360.000,360.000,39.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805010,10.775,11.800,360.000,360.000,47.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805084,11.040,12.100,360.000,360.000,56.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805157,11.272,12.200,360.000,360.000,64.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805232,11.457,12.200,360.000,360.000,71.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805306,11.586,12.100,360.000,360.000,76.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805380,11.709,12.200,360.000,360.000,81.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805454,11.827,12.300,360.000,360.000,86.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805528,11.962,12.500,360.000,360.000,92.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805602,12.109,12.700,360.000,360.000,99.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805677,12.247,12.800,360.000,360.000,107.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805750,12.358,12.800,360.000,360.000,116.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805824,12.406,12.600,360.000,360.000,120.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805898,12.345,12.100,360.000,360.000,115.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
805972,12.196,11.600,360.000,360.000,104.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806046,12.017,11.300,360.000,360.000,94.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806121,11.873,11.300,360.000,360.000,88.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806195,11.819,11.600,360.000,360.000,85.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806269,11.855,12.000,360.000,360.000,87.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806343,11.944,12.300,360.000,360.000,91.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806417,12.015,12.300,360.000,360.000,94.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806491,12.012,12.000,360.000,360.000,94.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806565,11.910,11.500,360.000,360.000,89.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806639,11.748,11.100,360.000,360.000,82.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806713,11.538,10.700,360.000,360.000,74.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806788,11.351,10.600,360.000,360.000,67.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806861,11.220,10.700,360.000,360.000,63.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
806935,11.156,10.900,360.000,360.000,60.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807010,11.125,11.000,359.900,359.000,59.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807084,11.100,11.000,359.910,360.000,58.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807157,11.080,11.000,359.919,360.000,57.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807232,11.044,10.900,359.927,360.000,56.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807306,10.955,10.600,359.934,360.000,53.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807379,10.844,10.400,359.941,360.000,49.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807454,10.735,10.300,359.947,360.000,46.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807528,10.648,10.300,359.952,360.000,43.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807602,10.619,10.500,359.957,360.000,42.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807675,10.635,10.700,359.961,360.000,43.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807750,10.708,11.000,359.965,360.000,45.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807824,10.806,11.200,359.969,360.000,48.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807898,10.905,11.300,359.972,360.000,51.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
807972,10.944,11.100,359.975,360.000,53.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808046,10.935,10.900,359.977,360.000,52.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808120,10.868,10.600,359.979,360.000,50.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808194,10.795,10.500,359.981,360.000,48.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808267,10.756,10.600,359.983,360.000,47.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808341,10.765,10.800,359.985,360.000,47.000,3.620,0,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808416,10.872,11.300,359.886,359.000,50.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808489,10.997,11.500,359.898,360.000,55.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808563,11.158,11.800,359.908,360.000,60.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808638,11.306,11.900,359.917,360.000,66.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808712,11.425,11.900,359.825,359.000,70.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808785,11.500,11.800,359.843,360.000,73.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808860,11.540,11.700,359.659,358.000,74.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
808934,11.572,11.700,359.693,360.000,75.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809008,11.638,11.900,359.724,360.000,78.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809081,11.770,12.300,359.751,360.000,83.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809156,11.976,12.800,359.776,360.000,92.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809230,12.261,13.400,359.798,360.000,108.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809304,12.589,13.900,359.819,360.000,144.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809378,12.931,14.300,359.837,360.000,233.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809452,13.225,14.400,359.853,360.000,269.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809526,13.480,14.500,359.868,360.000,286.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809601,13.684,14.500,359.881,360.000,296.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809674,13.887,14.700,359.793,359.000,304.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809748,14.110,15.000,359.814,360.000,313.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809823,14.408,15.600,359.832,360.000,323.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809896,14.766,16.200,359.849,360.000,335.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
809971,15.173,16.800,359.864,360.000,349.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810045,15.578,17.200,359.878,360.000,2.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810119,15.943,17.400,359.890,360.000,14.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810193,16.234,17.400,359.901,360.000,23.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810267,16.467,17.400,359.911,360.000,31.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810341,16.654,17.400,359.920,360.000,37.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810415,16.803,17.400,359.928,360.000,41.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810489,16.942,17.500,359.935,360.000,46.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810563,17.054,17.500,359.942,360.000,50.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810638,17.183,17.700,359.947,360.000,54.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810712,17.307,17.800,359.953,360.000,58.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810786,17.405,17.800,359.957,360.000,62.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810860,17.504,17.900,359.962,360.000,65.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
810935,17.603,18.000,359.965,360.000,68.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811009,17.723,18.200,359.969,360.000,73.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811082,17.838,18.300,359.972,360.000,77.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811156,17.971,18.500,359.975,360.000,82.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811231,18.096,18.600,359.977,360.000,87.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811304,18.217,18.700,359.980,360.000,92.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811378,18.374,19.000,359.982,360.000,99.000,3.620,3,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811453,18.539,19.200,359.983,360.000,107.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811527,18.751,19.600,359.985,360.000,122.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811600,18.981,19.900,359.987,360.000,151.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811675,19.245,20.300,359.988,0.000,217.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811749,19.516,20.600,359.989,0.000,266.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811823,19.773,20.800,359.990,0.000,287.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811897,20.018,21.000,359.991,0.000,299.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
811971,20.274,21.300,359.992,0.000,310.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
812045,20.560,21.700,359.993,0.000,321.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
812119,20.868,22.100,0.094,1.000,332.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
812193,21.234,22.700,0.184,1.000,345.000,3.620,5,272.869995,4.463320,52.429729,-1.947090,-0.064658,78.896545,0.777,0.751,1
